id,Status,Created date (UTC),Amount,Currency,Description
ch_0010421,Refunded,2025-12-11 10:40:22,349.0,aud,Subscription update
ch_0010422,Paid,2025-12-11 10:55:36,196.89,aud,Subscription update
ch_0010423,Paid,2025-12-11 12:59:38,189.29,aud,Subscription update
ch_0010424,Paid,2025-12-11 14:24:24,201.93,aud,Subscription update
ch_0010425,Paid,2025-12-11 19:54:34,196.24,aud,Subscription creation
ch_0010426,Paid,2025-12-12 08:09:46,196.31,aud,Subscription creation
ch_0010427,Paid,2025-12-12 08:21:04,355.28,aud,Subscription update
ch_0010428,Paid,2025-12-12 09:15:34,351.71,aud,Subscription update
ch_0010429,Paid,2025-12-12 09:24:18,350.32,aud,Subscription update
ch_0010430,Paid,2025-12-12 10:47:22,191.97,aud,Subscription update
ch_0010431,Paid,2025-12-12 11:36:19,339.98,aud,Subscription update
ch_0010432,Paid,2025-12-12 20:26:16,355.01,aud,Subscription update
ch_0010433,Paid,2025-12-12 20:50:00,345.38,aud,Subscription update
ch_0010434,Paid,2025-12-13 06:29:12,194.98,aud,Subscription update
ch_0010435,Paid,2025-12-13 06:42:15,347.29,aud,Subscription update
ch_0010436,Paid,2025-12-13 06:51:15,8114.91,aud,Corporate wellness - Keyman
ch_0010437,Paid,2025-12-13 07:13:36,348.39,aud,Subscription update
ch_0010438,Paid,2025-12-13 08:00:31,203.87,aud,Subscription update
ch_0010439,Paid,2025-12-13 08:37:48,337.91,aud,Subscription update
ch_0010440,Paid,2025-12-13 09:06:20,296.24,aud,Initial consultation
ch_0010441,Paid,2025-12-13 09:18:44,347.39,aud,Subscription update
ch_0010442,Paid,2025-12-13 10:47:18,198.81,aud,Subscription update
ch_0010443,Paid,2025-12-13 17:49:03,194.76,aud,Subscription update
ch_0010444,Paid,2025-12-13 18:39:45,346.8,aud,Subscription update
ch_0010445,Paid,2025-12-13 20:16:46,599.61,aud,Subscription update
ch_0010446,Paid,2025-12-14 06:12:50,330.47,aud,Subscription update
ch_0010447,Paid,2025-12-14 07:32:25,343.67,aud,Subscription update
ch_0010448,Paid,2025-12-14 11:30:02,196.21,aud,Subscription update
ch_0010449,Paid,2025-12-14 11:40:51,197.08,aud,Subscription update
ch_0010450,Paid,2025-12-14 13:04:48,199.76,aud,Subscription update
ch_0010451,Paid,2025-12-14 14:02:08,356.27,aud,Subscription update
ch_0010452,Paid,2025-12-14 14:17:05,201.44,aud,Subscription update
ch_0010453,Paid,2025-12-14 14:37:23,202.12,aud,Subscription update
ch_0010454,Paid,2025-12-14 14:53:32,197.08,aud,Subscription update
ch_0010455,Paid,2025-12-14 15:23:30,601.96,aud,Subscription update
ch_0010456,Paid,2025-12-14 15:29:57,355.25,aud,Subscription update
ch_0010457,Paid,2025-12-14 16:14:22,198.29,aud,Subscription update
ch_0010458,Paid,2025-12-14 18:12:30,343.11,aud,Subscription update
ch_0010459,Paid,2025-12-14 18:21:05,194.38,aud,Subscription creation
ch_0010460,Paid,2025-12-14 18:29:24,358.23,aud,Subscription creation
ch_0010461,Paid,2025-12-15 07:11:26,197.1,aud,Subscription update
ch_0010462,Paid,2025-12-15 07:24:14,350.76,aud,Subscription update
ch_0010463,Paid,2025-12-15 08:10:57,351.98,aud,Subscription update
ch_0010464,Paid,2025-12-15 08:20:16,342.88,aud,Subscription update
ch_0010465,Paid,2025-12-15 09:25:04,199.8,aud,Subscription creation
ch_0010466,Paid,2025-12-15 09:47:19,194.12,aud,Subscription update
ch_0010467,Refunded,2025-12-15 12:13:42,349.0,aud,Subscription update
ch_0010468,Paid,2025-12-15 13:29:34,204.26,aud,Subscription creation
ch_0010469,Paid,2025-12-15 13:36:50,200.95,aud,Subscription update
ch_0010470,Paid,2025-12-15 14:23:05,198.95,aud,Subscription update
ch_0010471,Paid,2025-12-15 14:58:37,200.61,aud,Subscription update
ch_0010472,Paid,2025-12-15 15:52:40,590.23,aud,Subscription update
ch_0010473,Paid,2025-12-15 16:07:25,189.65,aud,Subscription creation
ch_0010474,Paid,2025-12-15 16:09:41,196.87,aud,Subscription update
ch_0010475,Paid,2025-12-15 16:31:57,199.29,aud,Subscription update
ch_0010476,Paid,2025-12-15 17:14:35,339.36,aud,Subscription creation
ch_0010477,Paid,2025-12-15 19:32:21,2808.21,aud,Package initiation
ch_0010478,Paid,2025-12-16 09:15:55,202.57,aud,Subscription update
ch_0010479,Paid,2025-12-16 09:16:25,194.86,aud,Subscription update
ch_0010480,Paid,2025-12-16 10:32:19,191.09,aud,Subscription update
ch_0010481,Paid,2025-12-16 11:14:22,195.91,aud,Subscription update
ch_0010482,Paid,2025-12-16 12:22:18,196.21,aud,Subscription update
ch_0010483,Paid,2025-12-16 15:41:34,199.06,aud,Subscription update
ch_0010484,Paid,2025-12-16 15:51:38,353.77,aud,Subscription update
ch_0010485,Paid,2025-12-16 18:07:28,597.14,aud,Subscription update
ch_0010486,Paid,2025-12-16 18:34:00,350.97,aud,Subscription update
ch_0010487,Paid,2025-12-16 18:36:00,345.82,aud,Subscription update
ch_0010488,Paid,2025-12-16 18:37:29,578.31,aud,Subscription update
ch_0010489,Paid,2025-12-17 06:17:31,461.85,aud,IV League - Booking
ch_0010490,Paid,2025-12-17 06:42:15,204.78,aud,Subscription update
ch_0010491,Paid,2025-12-17 06:49:52,203.56,aud,Subscription update
ch_0010492,Paid,2025-12-17 09:23:09,346.35,aud,Subscription update
ch_0010493,Paid,2025-12-17 09:40:49,202.55,aud,Subscription creation
ch_0010494,Paid,2025-12-17 13:34:25,346.23,aud,Subscription update
ch_0010495,Paid,2025-12-17 17:38:25,191.15,aud,Subscription creation
ch_0010496,Paid,2025-12-17 18:34:21,592.26,aud,Subscription update
ch_0010497,Paid,2025-12-17 20:35:20,202.04,aud,Subscription update
ch_0010498,Paid,2025-12-17 20:46:40,201.34,aud,Subscription update
ch_0010499,Paid,2025-12-18 08:23:05,196.64,aud,Subscription update
ch_0010500,Paid,2025-12-18 10:57:08,201.69,aud,Subscription update
ch_0010501,Paid,2025-12-18 12:09:41,364.85,aud,Subscription update
ch_0010502,Paid,2025-12-18 12:42:11,340.27,aud,Subscription creation
ch_0010503,Paid,2025-12-18 12:58:16,353.28,aud,Subscription creation
ch_0010504,Paid,2025-12-18 14:07:08,203.83,aud,Subscription creation
ch_0010505,Paid,2025-12-18 19:12:38,201.71,aud,Subscription update
ch_0010506,Paid,2025-12-18 19:49:14,201.76,aud,Subscription update
ch_0010507,Paid,2025-12-19 06:21:22,351.55,aud,Subscription update
ch_0010508,Paid,2025-12-19 07:45:40,201.23,aud,Subscription update
ch_0010509,Paid,2025-12-19 10:54:17,197.77,aud,Subscription update
ch_0010510,Paid,2025-12-19 12:12:49,194.29,aud,Subscription creation
ch_0010511,Paid,2025-12-19 13:06:28,199.21,aud,Subscription update
ch_0010512,Paid,2025-12-19 14:54:15,347.16,aud,Subscription update
ch_0010513,Paid,2025-12-19 17:25:05,592.95,aud,Subscription update
ch_0010514,Paid,2025-12-19 20:33:08,197.62,aud,Subscription update
ch_0010515,Paid,2025-12-20 06:50:04,428.79,aud,Initial consultation
ch_0010516,Paid,2025-12-20 07:31:06,187.44,aud,Subscription update
ch_0010517,Paid,2025-12-20 08:25:04,204.31,aud,Subscription update
ch_0010518,Paid,2025-12-20 11:30:24,835.61,aud,Longevity panel
ch_0010519,Paid,2025-12-20 14:49:56,203.13,aud,Subscription update
ch_0010520,Paid,2025-12-20 15:25:54,202.82,aud,Subscription creation
ch_0010521,Paid,2025-12-20 15:51:42,199.04,aud,Subscription update
ch_0010522,Paid,2025-12-20 17:45:15,199.07,aud,Subscription update
ch_0010523,Paid,2025-12-20 18:11:20,192.41,aud,Subscription update
ch_0010524,Paid,2025-12-20 18:51:28,614.9,aud,Subscription update
ch_0010525,Paid,2025-12-20 19:37:01,197.17,aud,Subscription update
ch_0010526,Paid,2025-12-21 06:04:14,251.99,aud,IV League - Booking
ch_0010527,Paid,2025-12-21 08:13:00,358.72,aud,Subscription creation
ch_0010528,Paid,2025-12-21 08:29:00,346.34,aud,Subscription update
ch_0010529,Paid,2025-12-21 09:43:45,196.82,aud,Subscription update
ch_0010530,Paid,2025-12-21 14:06:07,348.39,aud,Subscription update
ch_0010531,Paid,2025-12-21 14:28:46,208.86,aud,Subscription update
ch_0010532,Paid,2025-12-22 06:05:05,345.94,aud,Subscription update
ch_0010533,Paid,2025-12-22 10:29:30,198.29,aud,Subscription update
ch_0010534,Paid,2025-12-22 10:56:21,200.89,aud,Subscription update
ch_0010535,Paid,2025-12-22 11:33:17,583.97,aud,Subscription creation
ch_0010536,Paid,2025-12-22 14:24:58,201.47,aud,Subscription update
ch_0010537,Paid,2025-12-22 17:07:32,614.06,aud,Subscription update
ch_0010538,Paid,2025-12-22 17:37:48,595.61,aud,Subscription update
ch_0010539,Paid,2025-12-22 17:42:15,199.7,aud,Subscription update
ch_0010540,Paid,2025-12-22 19:59:38,201.37,aud,Subscription update
ch_0010541,Paid,2025-12-23 06:14:45,196.19,aud,Subscription update
ch_0010542,Paid,2025-12-23 08:55:10,338.86,aud,Subscription update
ch_0010543,Paid,2025-12-23 09:55:14,195.85,aud,Subscription update
ch_0010544,Paid,2025-12-23 13:04:57,195.36,aud,Subscription update
ch_0010545,Paid,2025-12-23 13:15:43,609.57,aud,Subscription update
ch_0010546,Paid,2025-12-23 13:54:15,203.76,aud,Subscription creation
ch_0010547,Paid,2025-12-23 15:09:35,208.71,aud,Subscription update
ch_0010548,Paid,2025-12-23 16:29:19,201.06,aud,Subscription update
ch_0010549,Paid,2025-12-23 17:11:45,351.76,aud,Subscription update
ch_0010550,Paid,2025-12-23 17:48:16,346.49,aud,Subscription update
ch_0010551,Paid,2025-12-23 18:01:41,200.46,aud,Subscription update
ch_0010552,Paid,2025-12-24 06:00:37,201.01,aud,Subscription update
ch_0010553,Paid,2025-12-24 08:07:39,199.92,aud,Subscription update
ch_0010554,Paid,2025-12-24 09:19:12,199.21,aud,Subscription update
ch_0010555,Paid,2025-12-24 09:50:20,196.8,aud,Subscription update
ch_0010556,Paid,2025-12-24 10:04:43,203.0,aud,Subscription creation
ch_0010557,Paid,2025-12-24 12:36:47,613.89,aud,Subscription update
ch_0010558,Paid,2025-12-24 15:01:56,588.5,aud,Subscription creation
ch_0010559,Paid,2025-12-24 16:42:39,196.78,aud,Subscription update
ch_0010560,Paid,2025-12-24 20:13:56,196.21,aud,Subscription update
ch_0010561,Paid,2025-12-25 09:16:14,595.21,aud,Subscription update
ch_0010562,Paid,2025-12-25 10:06:55,197.68,aud,Subscription update
ch_0010563,Paid,2025-12-25 10:24:42,200.61,aud,Subscription update
ch_0010564,Paid,2025-12-25 10:26:52,199.4,aud,Subscription update
ch_0010565,Paid,2025-12-25 13:24:49,199.79,aud,Subscription update
ch_0010566,Paid,2025-12-25 18:19:18,342.88,aud,Subscription update
ch_0010567,Paid,2025-12-26 06:25:24,592.9,aud,Subscription update
ch_0010568,Paid,2025-12-26 06:36:12,358.08,aud,Subscription update
ch_0010569,Paid,2025-12-26 10:08:45,352.23,aud,Subscription update
ch_0010570,Paid,2025-12-26 10:56:16,203.23,aud,Subscription update
ch_0010571,Paid,2025-12-26 11:07:14,588.68,aud,Subscription update
ch_0010572,Paid,2025-12-26 11:24:11,358.91,aud,Initial consultation
ch_0010573,Paid,2025-12-26 12:16:37,345.93,aud,Subscription update
ch_0010574,Paid,2025-12-26 14:24:25,193.83,aud,Subscription update
ch_0010575,Paid,2025-12-26 15:31:22,195.71,aud,Subscription update
ch_0010576,Paid,2025-12-26 17:09:45,602.49,aud,Subscription update
ch_0010577,Paid,2025-12-26 17:30:06,193.69,aud,Subscription creation
ch_0010578,Paid,2025-12-26 18:06:38,191.08,aud,Subscription update
ch_0010579,Paid,2025-12-26 18:26:40,198.59,aud,Subscription update
ch_0010580,Paid,2025-12-27 06:40:47,200.93,aud,Subscription update
ch_0010581,Paid,2025-12-27 07:56:53,202.4,aud,Subscription update
ch_0010582,Paid,2025-12-27 08:37:41,333.87,aud,Subscription update
ch_0010583,Paid,2025-12-27 11:10:25,577.81,aud,Subscription update
ch_0010584,Paid,2025-12-27 13:07:24,347.21,aud,Subscription update
ch_0010585,Paid,2025-12-27 14:22:13,352.76,aud,Subscription update
ch_0010586,Paid,2025-12-27 16:55:38,631.59,aud,Package initiation
ch_0010587,Paid,2025-12-27 18:46:45,198.99,aud,Subscription update
ch_0010588,Paid,2025-12-27 19:17:36,197.42,aud,Subscription update
ch_0010589,Paid,2025-12-28 06:32:12,195.88,aud,Subscription update
ch_0010590,Paid,2025-12-28 06:36:29,336.16,aud,Subscription update
ch_0010591,Paid,2025-12-28 07:03:23,597.87,aud,Subscription update
ch_0010592,Paid,2025-12-28 08:00:43,195.86,aud,Subscription update
ch_0010593,Paid,2025-12-28 10:31:51,203.36,aud,Subscription update
ch_0010594,Paid,2025-12-28 12:10:21,202.39,aud,Subscription update
ch_0010595,Paid,2025-12-28 13:13:09,2331.91,aud,Package initiation
ch_0010596,Paid,2025-12-28 15:15:37,577.39,aud,Subscription update
ch_0010597,Paid,2025-12-28 15:45:41,585.48,aud,Subscription update
ch_0010598,Paid,2025-12-28 19:26:02,350.95,aud,Subscription update
ch_0010599,Paid,2025-12-28 20:53:01,198.0,aud,Subscription update
ch_0010600,Paid,2025-12-29 06:25:31,355.43,aud,Subscription update
ch_0010601,Paid,2025-12-29 07:04:53,2435.2,aud,Package initiation
ch_0010602,Paid,2025-12-29 07:43:01,199.53,aud,Subscription update
ch_0010603,Paid,2025-12-29 10:42:20,357.51,aud,Subscription update
ch_0010604,Paid,2025-12-29 11:23:43,256.61,aud,IV League - Booking
ch_0010605,Paid,2025-12-29 14:50:23,193.24,aud,Subscription update
ch_0010606,Paid,2025-12-29 15:55:28,199.93,aud,Subscription update
ch_0010607,Paid,2025-12-29 16:35:34,208.42,aud,Subscription update
ch_0010608,Paid,2025-12-29 17:40:00,200.82,aud,Subscription update
ch_0010609,Paid,2025-12-29 20:11:23,356.24,aud,Subscription update
ch_0010610,Paid,2025-12-30 06:54:10,348.96,aud,Subscription update
ch_0010611,Paid,2025-12-30 07:38:59,198.8,aud,Subscription creation
ch_0010612,Paid,2025-12-30 07:47:42,204.26,aud,Subscription update
ch_0010613,Paid,2025-12-30 10:57:25,206.35,aud,Subscription update
ch_0010614,Paid,2025-12-30 13:35:36,600.91,aud,Subscription update
ch_0010615,Paid,2025-12-30 13:55:59,201.94,aud,Subscription update
ch_0010616,Paid,2025-12-30 15:15:13,349.57,aud,Subscription update
ch_0010617,Paid,2025-12-30 15:16:18,590.66,aud,Subscription creation
ch_0010618,Paid,2025-12-30 16:10:47,203.18,aud,Subscription update
ch_0010619,Paid,2025-12-30 17:29:41,203.8,aud,Subscription update
ch_0010620,Paid,2025-12-30 19:43:51,200.84,aud,Subscription creation
ch_0010621,Paid,2025-12-30 20:10:35,584.67,aud,Subscription update
ch_0010622,Paid,2025-12-30 20:37:29,197.53,aud,Subscription update
ch_0010623,Paid,2025-12-31 06:42:24,198.55,aud,Subscription creation
ch_0010624,Failed,2025-12-31 09:02:26,349.0,aud,Subscription update
ch_0010625,Paid,2025-12-31 10:34:12,352.23,aud,Subscription update
ch_0010626,Paid,2025-12-31 11:21:53,200.69,aud,Subscription update
ch_0010627,Paid,2025-12-31 11:56:35,202.32,aud,Subscription update
ch_0010628,Paid,2025-12-31 12:18:52,201.2,aud,Subscription update
ch_0010629,Paid,2025-12-31 12:29:43,355.68,aud,Subscription update
ch_0010630,Paid,2025-12-31 15:40:31,1371.43,aud,Invoice payment
ch_0010631,Paid,2025-12-31 17:18:44,199.78,aud,Subscription update
ch_0010632,Paid,2025-12-31 18:12:28,596.7,aud,Subscription update
ch_0010633,Paid,2025-12-31 19:29:03,200.51,aud,Subscription update
ch_0010634,Paid,2026-01-01 06:34:57,197.41,aud,Subscription update
ch_0010635,Paid,2026-01-01 06:36:42,354.1,aud,Subscription update
ch_0010636,Paid,2026-01-01 06:47:12,198.24,aud,Subscription update
ch_0010637,Paid,2026-01-01 07:10:05,347.56,aud,Subscription update
ch_0010638,Paid,2026-01-01 09:40:23,349.95,aud,Subscription update
ch_0010639,Paid,2026-01-01 09:49:47,590.95,aud,Subscription creation
ch_0010640,Paid,2026-01-01 11:29:29,201.71,aud,Subscription update
ch_0010641,Paid,2026-01-01 12:01:32,198.76,aud,Subscription update
ch_0010642,Paid,2026-01-01 15:17:33,604.05,aud,Subscription creation
ch_0010643,Paid,2026-01-01 15:34:07,347.3,aud,Subscription update
ch_0010644,Paid,2026-01-01 17:39:46,198.36,aud,Subscription update
ch_0010645,Paid,2026-01-02 06:30:53,196.45,aud,Subscription update
ch_0010646,Paid,2026-01-02 08:41:07,616.24,aud,Subscription update
ch_0010647,Paid,2026-01-02 10:22:15,199.54,aud,Subscription update
ch_0010648,Paid,2026-01-02 14:31:32,344.44,aud,Subscription update
ch_0010649,Paid,2026-01-02 14:31:57,203.98,aud,Subscription creation
ch_0010650,Paid,2026-01-02 19:43:43,199.55,aud,Subscription update
ch_0010651,Paid,2026-01-02 20:02:05,198.49,aud,Subscription update
ch_0010652,Paid,2026-01-03 06:12:50,353.8,aud,Subscription update
ch_0010653,Paid,2026-01-03 06:17:02,196.9,aud,Subscription update
ch_0010654,Paid,2026-01-03 06:50:47,1568.91,aud,Package initiation
ch_0010655,Paid,2026-01-03 07:14:46,195.0,aud,Subscription update
ch_0010656,Paid,2026-01-03 07:37:26,204.91,aud,Subscription creation
ch_0010657,Paid,2026-01-03 07:52:24,200.56,aud,IV League - Booking
ch_0010658,Paid,2026-01-03 08:06:12,337.27,aud,Subscription update
ch_0010659,Paid,2026-01-03 09:11:40,353.07,aud,Subscription creation
ch_0010660,Paid,2026-01-03 10:20:52,201.61,aud,Subscription update
ch_0010661,Paid,2026-01-03 11:16:37,342.76,aud,Subscription update
ch_0010662,Paid,2026-01-03 12:49:36,351.61,aud,Subscription update
ch_0010663,Paid,2026-01-03 13:01:34,206.2,aud,Subscription creation
ch_0010664,Paid,2026-01-03 13:21:10,355.19,aud,Subscription update
ch_0010665,Paid,2026-01-03 14:18:02,197.02,aud,Subscription update
ch_0010666,Paid,2026-01-03 16:37:09,199.53,aud,Subscription creation
ch_0010667,Paid,2026-01-03 16:46:42,358.65,aud,Subscription update
ch_0010668,Paid,2026-01-03 19:27:08,197.07,aud,Subscription update
ch_0010669,Paid,2026-01-04 06:14:44,604.15,aud,Subscription update
ch_0010670,Paid,2026-01-04 06:59:07,203.89,aud,Subscription update
ch_0010671,Paid,2026-01-04 07:34:02,361.95,aud,Subscription update
ch_0010672,Paid,2026-01-04 13:22:15,191.63,aud,Subscription update
ch_0010673,Paid,2026-01-04 14:19:06,619.2,aud,Subscription update
ch_0010674,Paid,2026-01-04 15:36:20,590.89,aud,Subscription update
ch_0010675,Paid,2026-01-04 15:36:56,193.32,aud,Subscription update
ch_0010676,Paid,2026-01-04 17:03:16,358.19,aud,Subscription update
ch_0010677,Paid,2026-01-04 17:57:27,194.62,aud,Subscription update
ch_0010678,Paid,2026-01-04 19:28:48,197.13,aud,Subscription update
ch_0010679,Paid,2026-01-04 20:44:12,196.4,aud,Subscription update
ch_0010680,Paid,2026-01-05 08:03:33,195.54,aud,Subscription update
ch_0010681,Paid,2026-01-05 08:10:40,355.07,aud,Subscription update
ch_0010682,Paid,2026-01-05 11:03:05,200.99,aud,Subscription update
ch_0010683,Paid,2026-01-05 11:49:10,344.46,aud,Subscription update
ch_0010684,Paid,2026-01-05 12:23:51,358.08,aud,Subscription creation
ch_0010685,Paid,2026-01-05 13:55:46,350.69,aud,Subscription update
ch_0010686,Paid,2026-01-05 14:25:14,197.73,aud,Subscription update
ch_0010687,Paid,2026-01-05 14:48:44,1534.2,aud,Invoice payment
ch_0010688,Paid,2026-01-05 18:43:13,207.47,aud,Subscription update
ch_0010689,Paid,2026-01-05 19:27:49,601.63,aud,Subscription update
ch_0010690,Paid,2026-01-06 09:14:43,191.62,aud,Subscription update
ch_0010691,Paid,2026-01-06 09:31:07,197.37,aud,Subscription update
ch_0010692,Paid,2026-01-06 09:48:53,200.9,aud,Subscription creation
ch_0010693,Paid,2026-01-06 10:32:25,584.49,aud,Subscription update
ch_0010694,Paid,2026-01-06 10:35:57,347.71,aud,Subscription update
ch_0010695,Paid,2026-01-06 12:50:06,194.6,aud,Subscription update
ch_0010696,Paid,2026-01-06 12:52:56,196.15,aud,Subscription creation
ch_0010697,Paid,2026-01-06 16:24:40,200.17,aud,Subscription creation
ch_0010698,Paid,2026-01-06 17:15:40,193.01,aud,Subscription creation
ch_0010699,Paid,2026-01-06 17:54:11,202.62,aud,Subscription update
ch_0010700,Paid,2026-01-06 18:26:06,357.6,aud,Subscription update
ch_0010701,Paid,2026-01-07 07:12:28,200.9,aud,Subscription update
ch_0010702,Paid,2026-01-07 08:58:16,205.74,aud,Subscription update
ch_0010703,Paid,2026-01-07 09:18:21,348.78,aud,Subscription update
ch_0010704,Paid,2026-01-07 12:04:17,359.82,aud,Subscription update
ch_0010705,Paid,2026-01-07 12:22:17,200.08,aud,Subscription update
ch_0010706,Paid,2026-01-07 12:52:08,205.62,aud,Subscription update
ch_0010707,Paid,2026-01-07 13:11:05,205.39,aud,Subscription creation
ch_0010708,Paid,2026-01-07 13:15:22,201.39,aud,Subscription update
ch_0010709,Paid,2026-01-07 14:06:09,351.37,aud,Subscription update
ch_0010710,Paid,2026-01-07 17:21:26,195.2,aud,Subscription update
ch_0010711,Paid,2026-01-07 19:59:42,607.31,aud,Subscription creation
ch_0010712,Paid,2026-01-07 20:28:27,194.68,aud,Subscription update
ch_0010713,Paid,2026-01-08 06:18:30,352.3,aud,Subscription update
ch_0010714,Paid,2026-01-08 06:45:24,600.93,aud,Subscription update
ch_0010715,Paid,2026-01-08 08:51:59,348.1,aud,Subscription creation
ch_0010716,Paid,2026-01-08 11:20:47,329.72,aud,Subscription update
ch_0010717,Paid,2026-01-08 11:31:40,208.22,aud,Subscription update
ch_0010718,Paid,2026-01-08 14:07:05,345.27,aud,Subscription update
ch_0010719,Paid,2026-01-08 16:08:44,193.92,aud,Subscription update
ch_0010720,Paid,2026-01-08 16:24:08,196.4,aud,Subscription update
ch_0010721,Paid,2026-01-08 16:34:28,201.92,aud,Subscription creation
ch_0010722,Paid,2026-01-08 16:40:29,194.4,aud,Subscription update
ch_0010723,Paid,2026-01-08 19:55:14,607.63,aud,Subscription update
ch_0010724,Paid,2026-01-09 15:49:15,344.95,aud,Subscription update
ch_0010725,Paid,2026-01-09 16:22:59,196.17,aud,Subscription update
ch_0010726,Paid,2026-01-10 06:03:09,201.61,aud,Subscription update
ch_0010727,Paid,2026-01-10 07:27:46,195.58,aud,Subscription update
ch_0010728,Paid,2026-01-10 07:45:26,603.81,aud,Subscription update
ch_0010729,Paid,2026-01-10 08:44:37,196.59,aud,Subscription update
ch_0010730,Paid,2026-01-10 10:17:12,262.9,aud,IV League - Booking
ch_0010731,Paid,2026-01-10 11:31:47,350.45,aud,Subscription update
ch_0010732,Paid,2026-01-10 12:39:01,202.88,aud,Subscription update
ch_0010733,Paid,2026-01-10 13:15:28,204.73,aud,Subscription update
ch_0010734,Paid,2026-01-10 15:46:59,202.71,aud,Subscription update
ch_0010735,Paid,2026-01-11 07:16:47,206.58,aud,Subscription update
ch_0010736,Paid,2026-01-11 07:28:04,588.76,aud,Subscription update
ch_0010737,Paid,2026-01-11 10:54:29,198.63,aud,Subscription creation
ch_0010738,Paid,2026-01-11 11:52:49,357.19,aud,Subscription creation
ch_0010739,Paid,2026-01-11 12:23:47,348.86,aud,Subscription update
ch_0010740,Paid,2026-01-11 15:40:24,197.96,aud,Subscription update
ch_0010741,Paid,2026-01-12 06:38:48,222.73,aud,IV League - Booking
ch_0010742,Paid,2026-01-12 08:30:24,342.84,aud,Subscription update
ch_0010743,Paid,2026-01-12 08:45:14,201.11,aud,Subscription update
ch_0010744,Paid,2026-01-12 12:10:10,358.26,aud,Subscription creation
ch_0010745,Paid,2026-01-12 12:12:31,346.55,aud,Subscription update
ch_0010746,Paid,2026-01-12 15:28:37,601.63,aud,Subscription update
ch_0010747,Paid,2026-01-12 15:48:58,346.78,aud,Subscription update
ch_0010748,Paid,2026-01-12 16:11:31,199.93,aud,Subscription creation
ch_0010749,Paid,2026-01-12 17:17:53,203.71,aud,Subscription update
ch_0010750,Paid,2026-01-12 17:21:39,198.36,aud,Subscription creation
ch_0010751,Paid,2026-01-12 20:24:44,192.82,aud,Subscription update
ch_0010752,Paid,2026-01-13 07:42:24,610.53,aud,Subscription update
ch_0010753,Paid,2026-01-13 08:15:01,341.87,aud,Subscription creation
ch_0010754,Paid,2026-01-13 08:27:22,203.89,aud,Subscription update
ch_0010755,Paid,2026-01-13 10:15:29,603.54,aud,Subscription update
ch_0010756,Paid,2026-01-13 10:21:20,344.85,aud,Subscription update
ch_0010757,Paid,2026-01-13 10:51:58,201.68,aud,Subscription update
ch_0010758,Paid,2026-01-13 12:48:44,204.58,aud,Subscription update
ch_0010759,Paid,2026-01-13 15:22:03,191.8,aud,Subscription update
ch_0010760,Paid,2026-01-13 16:48:17,198.32,aud,Subscription creation
ch_0010761,Paid,2026-01-13 17:45:22,355.09,aud,Subscription update
ch_0010762,Paid,2026-01-13 18:38:00,356.83,aud,Subscription update
ch_0010763,Paid,2026-01-14 08:29:55,199.18,aud,Subscription update
ch_0010764,Paid,2026-01-14 11:55:04,343.73,aud,Subscription update
ch_0010765,Paid,2026-01-14 12:22:27,346.61,aud,Subscription update
ch_0010766,Paid,2026-01-14 15:11:13,193.19,aud,Subscription creation
ch_0010767,Paid,2026-01-14 15:39:44,209.6,aud,Subscription creation
ch_0010768,Paid,2026-01-14 16:46:47,209.36,aud,Subscription update
ch_0010769,Paid,2026-01-14 17:04:22,199.49,aud,Subscription update
ch_0010770,Paid,2026-01-14 18:35:54,200.5,aud,Subscription update
ch_0010771,Paid,2026-01-15 06:23:15,590.7,aud,Subscription update
ch_0010772,Paid,2026-01-15 06:51:53,345.23,aud,Subscription update
ch_0010773,Paid,2026-01-15 06:59:31,200.62,aud,Subscription update
ch_0010774,Paid,2026-01-15 07:46:15,196.85,aud,Subscription update
ch_0010775,Paid,2026-01-15 08:01:07,203.0,aud,Subscription update
ch_0010776,Paid,2026-01-15 11:51:22,202.53,aud,Subscription update
ch_0010777,Paid,2026-01-15 12:41:04,198.23,aud,Subscription creation
ch_0010778,Paid,2026-01-15 13:45:43,196.82,aud,Subscription creation
ch_0010779,Paid,2026-01-15 15:20:32,205.03,aud,Subscription update
ch_0010780,Paid,2026-01-15 15:36:07,614.4,aud,Subscription creation
ch_0010781,Paid,2026-01-15 15:37:37,593.84,aud,Subscription update
ch_0010782,Paid,2026-01-15 16:11:15,201.24,aud,Subscription update
ch_0010783,Paid,2026-01-15 17:04:04,587.96,aud,Subscription update
ch_0010784,Paid,2026-01-15 18:22:32,352.82,aud,Subscription update
ch_0010785,Paid,2026-01-15 18:42:52,204.98,aud,Subscription update
ch_0010786,Paid,2026-01-15 18:44:58,199.82,aud,Subscription update
ch_0010787,Paid,2026-01-15 18:53:37,203.64,aud,Subscription update
ch_0010788,Paid,2026-01-15 19:30:16,203.34,aud,Subscription update
ch_0010789,Paid,2026-01-15 20:06:56,364.71,aud,Subscription update
ch_0010790,Paid,2026-01-16 10:41:19,188.94,aud,Subscription update
ch_0010791,Paid,2026-01-16 12:58:07,354.35,aud,Subscription update
ch_0010792,Paid,2026-01-16 13:16:00,613.38,aud,Subscription update
ch_0010793,Paid,2026-01-16 13:31:13,201.09,aud,Subscription update
ch_0010794,Paid,2026-01-16 13:53:43,200.68,aud,Subscription update
ch_0010795,Paid,2026-01-16 14:27:01,200.22,aud,Subscription update
